provider_id,provider_name,provider_type,specialty,cedula_profesional,tax_id,street_address,city,state,zip_code,phone,email,network_tier,contract_start_date,contract_end_date,is_accepting_patients,quality_rating
PRV00848,Dr. Tania Magaña Arenas,Individual,Ophthalmology,78668973,GOHK771030GKT,"Calle Sur Ayala 480 Edif. 146 , Depto. 801",Nueva Papua Nueva Guinea,MICH,93890,(923)663-1321x46333,antonia22@example.org,Tier 1 - Preferred,2019-10-23,2024-10-21,True,
PRV00849,Zamudio-Mejía - Vieja Nueva Zelandia,Laboratory,Pathology Lab,,TUTM150518DGI,Boulevard Sur Viera 963 585,Vieja Nueva Zelandia,AGS,70332-1075,(820)130-1992,calvillojuan-carlos@example.net,Out of Network,2019-06-18,2024-06-16,True,
PRV00850,Dr. Zacarías Arenas Cortés,Individual,Rheumatology,32854434,SICD620819CA9,Retorno Costa Rica 605 Interior 117,San Alberto de la Montaña,MOR,65095-2618,+41(6)2719152970,alejandra44@example.org,Tier 2 - Standard,2024-04-02,2026-04-02,True,
PRV00851,Proyectos Aguayo y Villalpando - Vieja Somalia,Imaging Center,CT Scan Center,,SINT830518VAU,"Viaducto Singapur 404 Edif. 183 , Depto. 724",Vieja Somalia,MOR,49285,650.699.5183x71858,alvaradomarcela@example.com,Tier 2 - Standard,2017-03-24,2018-03-24,True,4.6
PRV00852,Dr. Patricia Briseño Maldonado,Individual,Emergency Medicine,97281909,HIIB251227ZXF,Circunvalación López 529 090,San Natalia de la Montaña,NAY,62279-2646,01310220953,,Out of Network,2020-08-09,2021-08-09,False,4.3
PRV00853,Dr. René Solorio Valle,Individual,Orthopedics,88424547,SOHD080614LFH,Ampliación Sur Mateo 433 735,Nueva Suriname,HGO,31314-8552,530-147-5358x3175,navajeronimo@example.net,Tier 2 - Standard,2016-04-30,2019-04-30,True,
PRV00854,Dr. David Oquendo Lucio,Individual,Endocrinology,70490252,FANV8011012LI,Pasaje Chiapas 563 Interior 408,Nezahualcóyotl,MEX,17730-7991,747.115.3667x7611,emelgar@example.com,Tier 2 - Standard,2023-12-26,2026-12-25,True,3.3
PRV00855,Ontiveros-Orta - Vieja Andorra,Clinic,Multi-Specialty Clinic,,XURG900111AUO,Prolongación Norte Cabán 158 653,Vieja Andorra,SON,70797-5208,(800)560-2127x9276,cepedanatividad@example.org,Tier 1 - Preferred,2023-07-17,2028-07-15,True,3.8
PRV00856,Dr. Felix Sotelo Alcántar,Individual,Infectious Disease,28633387,VEIR170118HOP,Andador Sur Espinoza 413 364,Vieja República de Macedonia del Norte,AGS,71018-2239,542-120-8471,ernesto77@example.net,Tier 1 - Preferred,2023-09-24,2028-09-22,True,3.7
PRV00857,Dr. Ricardo Ornelas Sáenz,Individual,Rheumatology,83575275,TAYL041206VD2,"Calzada Tabasco 036 Edif. 312 , Depto. 337",Celaya,GTO,39420,1-485-939-7979,,Out of Network,2022-07-01,2027-06-30,True,3.4
PRV00858,Dr. Marco Antonio Loera Mata,Individual,Infectious Disease,60022119,JAIO8506131PL,Continuación Norte Torres 797 791,Tijuana,BC,63841,1-549-846-3448x571,ramiro84@example.org,Tier 2 - Standard,2017-11-07,2020-11-06,True,
PRV00859,Dr. María Luisa Domínguez Palacios,Individual,Oncology,52757543,XUCF9908243QE,Avenida Sur Jasso 068 Interior 140,San Ramiro de la Montaña,HGO,10825,01558395212,,Tier 2 - Standard,2017-12-24,2020-12-23,True,
PRV00860,Esquibel S. R.L. de C.V. - Vieja Belice,Laboratory,Clinical Laboratory,,VOCU190626L2V,Privada Vega 257 Interior 903,Vieja Belice,SIN,84102-5784,952-934-0597x71857,samuelmerino@example.com,Tier 2 - Standard,2022-04-25,2025-04-24,False,
PRV00861,Laboratorios Torres-Treviño - Valladolid,Laboratory,Diagnostic Lab,,FAGA440310S5U,Circuito Norte Sosa 248 141,Valladolid,YUC,26718,1-287-323-4920x02418,luisresendez@example.com,Tier 2 - Standard,2018-04-19,2019-04-19,True,3.0
PRV00862,Dr. Indira Esquivel Alfaro,Individual,Ophthalmology,59900824,EACC491223V9X,"Continuación República Checa 901 Edif. 601 , Depto. 094",San Augusto los bajos,SON,82245-3428,03415495774,xbaez@example.org,Tier 2 - Standard,2020-05-27,2022-05-27,True,
PRV00863,Dr. Gloria Caraballo Gamez,Individual,Family Medicine,25422405,CIOD110509IQO,Periférico San Vicente y las Granadinas 089 Interior 923,Vieja Haití,ZAC,63138,903-038-8208,,Tier 1 - Preferred,2020-01-26,2023-01-25,True,3.5
PRV00864,Despacho Gil y Archuleta - Vieja Uruguay,Pharmacy,Retail Pharmacy,,GERQ231227R9X,Andador Sur Reséndez 447 083,Vieja Uruguay,NAY,49875-5242,587-066-3074,benjaminnoriega@example.org,Tier 1 - Preferred,2023-12-10,2024-12-09,False,
PRV00865,Dr. Gerardo Olivárez Trujillo,Individual,Emergency Medicine,77203834,FAEG870219Y4S,"Eje vial Guinea Ecuatorial 883 Edif. 839 , Depto. 864",Vieja Singapur,BCS,98566,1-114-408-5311x74116,victor50@example.net,Tier 1 - Preferred,2019-03-23,2024-03-21,True,
PRV00866,Velásquez-Linares y Asociados - Vieja Dinamarca,Laboratory,Diagnostic Lab,,IUAO050101AO7,"Prolongación Uzbekistán 795 Edif. 657 , Depto. 931",Vieja Dinamarca,QROO,02553-3766,+98(5)6681172832,,Tier 2 - Standard,2017-12-12,2021-12-11,True,4.5
PRV00867,Dr. Rosario Sepúlveda Sosa,Individual,Infectious Disease,99683783,JAJN971021IWK,Continuación Norte Guerra 408 796,San Augusto de la Montaña,BCS,22511,025.678.6762x728,antonio96@example.com,Tier 2 - Standard,2016-12-30,2020-12-29,True,3.8
PRV00868,Dr. Gonzalo Valencia Casillas,Individual,Radiology,64444785,WIOW640729NO7,Circunvalación Dominicana 185 Interior 488,San Leonel de la Montaña,CHIS,57671,762-629-0714x18713,,Tier 1 - Preferred,2016-01-14,2021-01-12,True,4.9
PRV00869,Dr. Porfirio Piña Sáenz,Individual,Internal Medicine,19751481,LAQR851219AT2,Continuación Kiribati 862 Interior 909,San Óliver los altos,COAH,05496-7695,117-488-6807x4490,,Tier 1 - Preferred,2016-12-02,2021-12-01,True,
PRV00870,Dr. Antonia Tello Sepúlveda,Individual,Radiology,10504675,ZUDT020927RYS,"Avenida Sur Orozco 159 Edif. 804 , Depto. 896",Nueva Hungría,DGO,41787-6573,(228)115-7171x582,,Tier 1 - Preferred,2022-05-10,2027-05-09,False,
PRV00871,Dr. Eloy Ferrer Venegas,Individual,Internal Medicine,70633562,WIDS68011400B,Avenida Quintana Roo 792 645,Xochimilco,CDMX,13115,753.484.3996,,Tier 2 - Standard,2017-07-14,2022-07-13,False,4.4
PRV00872,Dr. Yuridia González Vera,Individual,Infectious Disease,14527484,HOTN870301XHD,Circuito Países Bajos 038 Interior 785,Nueva Polonia,SLP,68985,1-800-159-2848x143,,Tier 2 - Standard,2020-04-27,2021-04-27,True,
PRV00873,Dr. Adalberto Carreón Rodríguez,Individual,Oncology,71109710,QORJ15031785F,Eje vial Morelos 765 Interior 539,San David los altos,MOR,74995-9896,1-838-213-4484x996,xmontemayor@example.org,Tier 2 - Standard,2019-12-04,2022-12-03,True,3.2
PRV00874,Dr. Teodoro Palomino Bustos,Individual,Dermatology,00696999,OOSU670307X7O,Continuación Sur Gutiérrez 589 Interior 918,San Evelio los bajos,COL,12379,+84(1)2940823121,,Out of Network,2024-07-22,2029-07-21,True,
PRV00875,"Club Loya, Rosas y Gaitán - San Martín Texmelucan",Hospital,Women's Hospital,,GEDB791222E7A,Periférico Sinaloa 393 964,San Martín Texmelucan,PUE,01070,271.412.0398,,Tier 1 - Preferred,2016-11-17,2020-11-16,False,
PRV00876,Dr. Roberto Gutiérrez Medina,Individual,Oncology,97464218,KUBR900910083,Prolongación Iraq 360 219,Coatzacoalcos,VER,59165-3383,994-445-9336,,Tier 1 - Preferred,2017-07-03,2019-07-03,True,4.4
PRV00877,Industrias Casanova y Pedraza - San Mónica de la Montaña,Laboratory,Diagnostic Lab,,XEWO291209O17,Diagonal Vanegas 672 Interior 213,San Mónica de la Montaña,BCS,70182-9349,07862590050,,Tier 2 - Standard,2015-09-14,2017-09-13,True,3.2
PRV00878,Dr. José Carlos Esquibel Longoria,Individual,OB/GYN,36965730,QECF86041944J,"Pasaje Aguascalientes 885 Edif. 282 , Depto. 361",San Graciela los bajos,CHIH,45673,1-271-956-6263x5133,,Tier 1 - Preferred,2023-05-16,2027-05-15,True,4.5
PRV00879,Dr. Abelardo Matías Godoy,Individual,Pediatrics,34468711,RUBB180422ENH,Continuación Veracruz de Ignacio de la Llave 108 Interior 786,Nueva Venezuela,MOR,54812-4417,1-156-510-2969,mateo41@example.net,Out of Network,2018-04-08,2019-04-08,True,3.3
PRV00880,Dr. María del Carmen Olivares Saavedra,Individual,Internal Medicine,12203855,QUEU940411QQ7,Calzada Vietman 530 Interior 069,Irapuato,GTO,76574,(117)941-0783x09256,,Tier 2 - Standard,2020-03-27,2023-03-27,False,3.8
PRV00881,Cruz-Alfaro - San Pablo de la Montaña,Laboratory,Clinical Laboratory,,GIIW211002X5C,Avenida Perea 062 Interior 282,San Pablo de la Montaña,HGO,51833,275-545-9504,verduzcoangela@example.com,Tier 1 - Preferred,2023-10-15,2026-10-14,False,
PRV00882,Carrión S.C. - Vieja Gabón,Clinic,Urgent Care Clinic,,LEOZ3710115BY,"Calle Sur Flores 849 Edif. 317 , Depto. 444",Vieja Gabón,CHIS,96661-2400,666.591.3473x5327,villasenorroberto@example.net,Tier 1 - Preferred,2016-03-01,2020-02-29,False,
PRV00883,Briones-Ocasio e Hijos - San Juan del Río,Laboratory,Clinical Laboratory,,TEKP190615D00,"Ampliación Sur Puga 827 Edif. 721 , Depto. 951",San Juan del Río,QRO,97472-1226,(685)351-8629x02624,grosas@example.org,Tier 2 - Standard,2024-02-02,2026-02-01,False,4.0
PRV00884,"Corporacin Zepeda, Parra y Prado - San Eva de la Montaña",Clinic,Walk-in Clinic,,KAMZ091001YYQ,Cerrada Maldivas 709 117,San Eva de la Montaña,BCS,09149,808.625.4768x7648,,Tier 1 - Preferred,2023-10-21,2026-10-20,False,4.4
PRV00885,Dr. Magdalena Briseño Cortez,Individual,Orthopedics,88871690,UASJ180214JRC,"Callejón Yucatán 614 Edif. 478 , Depto. 003",Vieja Bélgica,BCS,67426,+26(9)4550793357,cortesmarisol@example.org,Out of Network,2022-07-21,2026-07-20,True,3.4
PRV00886,Verduzco y Rivas S. R.L. de C.V. - Nueva Bosnia y Herzegovina,Pharmacy,Specialty Pharmacy,,DEEN171022FIM,Callejón Zúñiga 810 975,Nueva Bosnia y Herzegovina,HGO,71358-9729,943.507.1967,magdalena04@example.net,Tier 2 - Standard,2017-02-23,2018-02-23,False,4.7
PRV00887,Grupo Perales-Perales - San Olivia de la Montaña,Clinic,Walk-in Clinic,,VUJF430626OCK,Calle Castañeda 639 Interior 676,San Olivia de la Montaña,MOR,88333-6889,(610)570-8996x1327,marcos77@example.org,Tier 1 - Preferred,2024-07-15,2027-07-15,True,
PRV00888,Despacho Zambrano-Ulloa - Nueva Marruecos,Laboratory,Pathology Lab,,PISL6808084L5,Corredor Sur Acevedo 985 Interior 051,Nueva Marruecos,MOR,30606-9625,(518)723-6687x435,rolando04@example.com,Tier 2 - Standard,2024-04-29,2028-04-28,True,
PRV00889,Barrientos S. R.L. de C.V. - Querétaro,Laboratory,Diagnostic Lab,,EAXU150511N6Y,Avenida San Luis Potosí 579 212,Querétaro,QRO,57316-4000,113.276.0452,,Tier 2 - Standard,2016-12-09,2020-12-08,True,4.7
PRV00890,Corporacin Garibay y Colón - San Benito de la Montaña,Hospital,Cardiac Center,,JADC500509GE6,"Viaducto Norte Vela 983 Edif. 959 , Depto. 345",San Benito de la Montaña,SON,12998-9932,1-384-789-7144,pedrozaindira@example.org,Tier 1 - Preferred,2017-07-20,2018-07-20,True,
PRV00891,Corporacin Rosales y Ramón - Nueva Samoa,Hospital,Children's Hospital,,SUZV24113006P,Retorno Aguascalientes 636 439,Nueva Samoa,MOR,38183-4664,1-118-622-5641,grijalvaivan@example.com,Out of Network,2021-08-21,2025-08-20,False,3.3
PRV00892,Dr. Alejandra Negrón Miramontes,Individual,Internal Medicine,78302419,IUIB51032706D,Peatonal Sur Barreto 415 Interior 506,San Bianca de la Montaña,HGO,76045,788-461-1807,sessa23@example.com,Tier 1 - Preferred,2017-12-02,2019-12-02,False,
PRV00893,Laboratorios Corrales-Verduzco - Celaya,Laboratory,Clinical Laboratory,,YEAG510203ASZ,Ampliación Sur Barreto 163 157,Celaya,GTO,29491-6669,(915)056-8638,,Out of Network,2020-02-06,2021-02-05,True,3.2
PRV00894,Grupo Jimínez-Brito - Santa Catarina,Laboratory,Clinical Laboratory,,CUVR400502DL4,Avenida Irizarry 175 735,Santa Catarina,NL,35803,054.102.1134,monroyrocio@example.net,Tier 2 - Standard,2019-03-14,2022-03-13,True,3.1
PRV00895,"Cavazos, Pedroza y Aparicio - San Verónica los altos",Pharmacy,Retail Pharmacy,,GOTU870814TJU,Continuación Oaxaca 269 543,San Verónica los altos,AGS,42336,913-336-4243x4017,maria-teresa64@example.net,Tier 2 - Standard,2016-09-16,2019-09-16,False,
PRV00896,Dr. Daniela Guzmán Cardona,Individual,Orthopedics,94400347,AAFQ3405038H9,Diagonal Guanajuato 519 Interior 190,Celaya,GTO,97196-3285,1-406-177-1943x0926,,Tier 2 - Standard,2022-07-27,2027-07-26,True,
PRV00897,Grupo Ordóñez-Gutiérrez - Vieja Tuvalu,Clinic,Walk-in Clinic,,OELL050122L79,Diagonal Nuevo León 601 Interior 816,Vieja Tuvalu,HGO,95930-7198,(714)139-2929,worosco@example.org,Tier 1 - Preferred,2022-09-16,2026-09-15,True,4.4
PRV00898,Dr. Timoteo Fuentes Girón,Individual,Infectious Disease,30170883,BOSX140623IDM,Diagonal López 241 653,Vieja Angola,GRO,38149-6864,733.729.9589,lucaslugo@example.com,Out of Network,2019-05-23,2022-05-22,True,
PRV00899,Dr. Leonardo Romo Córdova,Individual,Neurology,83155844,UIQA331020X5J,"Boulevard Chiapas 241 Edif. 112 , Depto. 835",San Conchita los bajos,MOR,73452-5395,08951684250,citlali09@example.org,Tier 2 - Standard,2019-08-25,2024-08-23,True,4.5
PRV00900,Dr. Fidel Vigil Cardenas,Individual,Ophthalmology,00278336,GUZO7308063ZH,Andador Sur Echeverría 039 Interior 044,Ensenada,BC,64851,060.888.0996x445,de-la-fuenteisrael@example.net,Tier 2 - Standard,2019-01-27,2023-01-26,True,3.2
PRV00901,Alvarado-Espino e Hijos - Nueva Gambia,Clinic,Walk-in Clinic,,TIJI130117JU9,Peatonal Azerbaiyán 030 666,Nueva Gambia,NAY,18059,578-280-5495,,Tier 1 - Preferred,2020-12-31,2021-12-31,True,4.2
PRV00902,Briseño-Bañuelos A.C. - San Miguel Ángel los altos,Laboratory,Clinical Laboratory,,UESG530506K0E,"Pasaje Norte Espinosa 098 Edif. 639 , Depto. 713",San Miguel Ángel los altos,HGO,10680,008-438-4600x0225,,Tier 2 - Standard,2021-03-29,2022-03-29,True,3.4
PRV00903,Carranza y Acuña S.C. - Puebla,Pharmacy,Retail Pharmacy,,FAZJ3808282QM,Circuito Veracruz de Ignacio de la Llave 183 Interior 810,Puebla,PUE,09145-6949,+93(5)7868573611,tejedaserafin@example.org,Out of Network,2024-02-04,2025-02-03,True,
PRV00904,Dr. Mariana Madrigal Méndez,Individual,Internal Medicine,05880848,XUBO481110CS0,"Circunvalación Sur Ureña 613 Edif. 502 , Depto. 307",San Juan del Río,QRO,30621,1-591-328-3341x21443,,Tier 1 - Preferred,2021-07-27,2023-07-27,True,3.5
PRV00905,Dr. Olivia Ibarra Iglesias,Individual,Infectious Disease,19693723,QOGF9712039GI,Viaducto Olivas 960 229,San Juan del Río,QRO,06140-6554,(587)506-5184,hlara@example.com,Tier 2 - Standard,2023-11-03,2027-11-02,True,
PRV00906,"Narváez, Batista y Fajardo - San Miriam los bajos",Pharmacy,Retail Pharmacy,,VUZF7708023D6,Continuación Norte Cisneros 475 205,San Miriam los bajos,SON,14170-2182,235-812-3885x08912,,Tier 2 - Standard,2021-06-22,2022-06-22,False,3.6
PRV00907,"Laboratorios Porras, Medina y Núñez - San Esparta los bajos",Laboratory,Pathology Lab,,WEVH960122MLQ,"Viaducto Sri Lanka 326 Edif. 149 , Depto. 287",San Esparta los bajos,MICH,00064-4495,(823)597-1655x00664,noeliajaimes@example.org,Tier 1 - Preferred,2021-06-15,2023-06-15,True,
PRV00908,Laboratorios Aranda y Magaña - Puebla,Pharmacy,Retail Pharmacy,,JIHO940228QLM,Prolongación Sur Rolón 371 263,Puebla,PUE,33329,421-252-7267,,Tier 2 - Standard,2020-01-30,2025-01-28,True,
PRV00909,Rael-Velásquez - Nueva Georgia,Pharmacy,Retail Pharmacy,,IOGX720418Y1C,"Peatonal Jimínez 994 Edif. 363 , Depto. 954",Nueva Georgia,ZAC,94030,(903)523-4821x47338,mbarragan@example.com,Tier 1 - Preferred,2016-02-09,2019-02-08,True,
PRV00910,Corporacin Girón-Bétancourt - Tijuana,Laboratory,Clinical Laboratory,,VIXE6003166Z1,Boulevard Sur Miranda 656 Interior 373,Tijuana,BC,90629,+43(7)4506099379,,Tier 1 - Preferred,2021-04-01,2025-03-31,True,3.1
PRV00911,Dr. Bianca Berríos Carreón,Individual,Emergency Medicine,29573419,ZEPO590129ZWY,Cerrada Sur Valencia 174 300,San Leonel de la Montaña,COL,35853,939.384.6007x0133,ucasares@example.com,Tier 1 - Preferred,2024-05-20,2026-05-20,True,4.4
PRV00912,Dr. Francisco Javier Peralta Ponce,Individual,Rheumatology,85956962,BOWS431023KNF,Peatonal Jamaica 345 Interior 618,Ecatepec,MEX,81462-5135,1-438-683-6894x6461,venegasvirginia@example.org,Tier 1 - Preferred,2016-11-06,2018-11-06,True,4.2
PRV00913,Corporacin Báez-Arenas - San Yolanda los altos,Clinic,Multi-Specialty Clinic,,AIDC90092889R,Circuito Quintana Roo 295 Interior 604,San Yolanda los altos,SON,57742-8359,(623)974-2788,rodolfo60@example.net,Tier 1 - Preferred,2020-12-26,2022-12-26,True,4.8
PRV00914,Dr. Leonardo Alcántar Vigil,Individual,Neurology,22689176,XOMV31011087F,"Boulevard Lesotho 467 Edif. 650 , Depto. 467",Vieja Marruecos,TLAX,07890,01902244809,maurovelasco@example.net,Out of Network,2022-10-08,2027-10-07,True,
PRV00915,Dr. Minerva Vergara Blanco,Individual,OB/GYN,61774802,DACG190401BUZ,Diagonal Sudán del Sur 316 066,Nueva Fiji,AGS,04567,095.030.3746,velizana@example.net,Tier 2 - Standard,2024-07-27,2028-07-26,False,
PRV00916,Despacho Lara-Niño - San Ernesto de la Montaña,Hospital,Children's Hospital,,ZEPX590113XNP,"Periférico Veracruz de Ignacio de la Llave 096 Edif. 623 , Depto. 555",San Ernesto de la Montaña,CHIS,74726,165.395.1409x2578,zmontenegro@example.net,Tier 1 - Preferred,2018-08-02,2023-08-01,True,3.5
PRV00917,Dr. Clemente Bueno Esparza,Individual,Rheumatology,83701790,HACC090510Z15,Circuito Belarús 316 698,San María del Carmen los altos,SON,24257-4614,1-946-228-6912x08498,anelsanabria@example.org,Tier 2 - Standard,2016-05-14,2019-05-14,True,3.6
PRV00918,Dr. Ana María Montenegro Gil,Individual,Neurology,33420326,COVD39121703E,"Prolongación Israel 460 Edif. 391 , Depto. 261",San Enrique los altos,AGS,88255-2619,(214)570-6905x7519,,Tier 1 - Preferred,2017-12-08,2020-12-07,True,
PRV00919,Dr. Enrique Rubio Valdivia,Individual,Internal Medicine,92776815,PIVJ290604IXZ,Periférico Timor-Leste 932 088,Ciudad de México,CDMX,54020-2740,+73(1)3975026873,dominguezines@example.com,Tier 1 - Preferred,2022-02-13,2025-02-12,True,3.4
PRV00920,Dr. Dolores Vanegas Montero,Individual,Gastroenterology,21914713,SEXY111220VYF,Privada Norte Serrato 648 Interior 386,Mexicali,BC,51508,1-813-183-7954,,Tier 1 - Preferred,2018-04-20,2020-04-19,True,
PRV00921,Arias-Saldaña - Tijuana,Hospital,Women's Hospital,,ZUQU20072229F,Prolongación Guerrero 589 Interior 467,Tijuana,BC,06695-2412,784.913.0543x6696,ariadnaescobedo@example.com,Tier 1 - Preferred,2016-02-19,2019-02-18,True,
PRV00922,Dr. Abraham Alvarado Leyva,Individual,Infectious Disease,49014719,QOMO210219P0B,Continuación Francia 405 Interior 017,Vieja Kuwait,GRO,51738-5184,+77(5)7406536931,riverarosario@example.org,Tier 2 - Standard,2016-09-12,2021-09-11,True,3.2
PRV00923,"Villagómez, Padrón y Polanco - San Bruno los altos",Laboratory,Diagnostic Lab,,JOEJ680406HB3,Calzada Morelos 754 268,San Bruno los altos,SON,95339,1-479-001-1356x7172,,Out of Network,2016-08-07,2019-08-07,False,
PRV00924,Dr. Ramiro Esparza Ríos,Individual,Infectious Disease,28730175,FEOA230304I02,Retorno Puebla 487 Interior 809,Vieja Liechtenstein,HGO,50513,1-007-739-8858x772,amanda04@example.org,Tier 1 - Preferred,2016-09-07,2019-09-07,False,
PRV00925,Venegas-Esquivel - San Sergio de la Montaña,Laboratory,Diagnostic Lab,,AEXU111126J2P,Circunvalación Norte Naranjo 993 820,San Sergio de la Montaña,GRO,85956-9970,853.329.4947x6999,,Tier 2 - Standard,2016-07-17,2020-07-16,True,4.8
PRV00926,Dr. Rolando Valdivia Tello,Individual,Neurology,55696986,SEEB730310YYP,Viaducto Sur Palacios 602 226,San Gregorio de la Montaña,CHIS,29103,1-580-080-0877,amandaveliz@example.org,Tier 1 - Preferred,2024-03-03,2025-03-03,True,3.3
PRV00927,"González, Macías y Gaona - Vieja Botswana",Laboratory,Diagnostic Lab,,RUBP9712276X4,"Circunvalación Tamaulipas 212 Edif. 304 , Depto. 695",Vieja Botswana,DGO,64296,(966)149-9845x1470,de-andanorma@example.org,Tier 1 - Preferred,2021-06-25,2024-06-24,True,4.7
PRV00928,"Corporacin Verduzco, Salcido y Barela - Querétaro",Laboratory,Clinical Laboratory,,VEVB191212DUG,"Callejón Duarte 798 Edif. 212 , Depto. 264",Querétaro,QRO,84472,1-328-048-9486,pinadiana@example.com,Out of Network,2016-07-17,2018-07-17,True,4.4
PRV00929,Dr. Amalia Lozada Villanueva,Individual,Dermatology,30972951,XUVR910222XYD,Calzada Quintana Roo 606 397,San Mauricio los altos,TAB,56691,(638)766-6857,,Tier 2 - Standard,2020-01-23,2025-01-21,True,3.9
PRV00930,Dr. David Carrero Ozuna,Individual,Rheumatology,60325431,FUJS8102019WC,Callejón Michoacán de Ocampo 065 807,Nueva Paraguay,MOR,78036,(661)173-8401,,Tier 1 - Preferred,2023-07-06,2024-07-05,True,4.3
PRV00931,Dr. José Eduardo Almonte Olivárez,Individual,Radiology,68884033,AOPB970419160,"Corredor Sur Caballero 129 Edif. 727 , Depto. 064",San María Luisa los altos,TAB,78068-4334,348-502-6798,francisca03@example.org,Tier 1 - Preferred,2022-05-28,2026-05-27,True,3.2
PRV00932,Dr. Espartaco Fernández Llamas,Individual,Family Medicine,43537665,ROHE451223PGR,Cerrada Hidalgo 761 Interior 226,San Martín Texmelucan,PUE,75545,(541)767-7638x23873,pcamacho@example.com,Tier 2 - Standard,2016-04-05,2020-04-04,False,3.4
PRV00933,Dr. Cristal Alcántar Ojeda,Individual,Orthopedics,25822437,YENL4704111EN,"Peatonal Sur Estévez 641 Edif. 355 , Depto. 145",Progreso,YUC,43452-7460,+35(4)4273105655,silvia54@example.org,Tier 1 - Preferred,2019-09-21,2022-09-20,True,4.8
PRV00934,Ledesma-Cabán - San José Luis de la Montaña,Clinic,Multi-Specialty Clinic,,BUZH840301D9I,Ampliación Cabo Verde 932 918,San José Luis de la Montaña,COL,36527-1249,05078629195,,Tier 2 - Standard,2018-04-02,2023-04-01,True,3.4
