patient_id,first_name,last_name,maternal_surname,date_of_birth,gender,curp,street_address,city,state,zip_code,email,plan_name,plan_code,policy_number,group_id,enrollment_date,is_active,annual_deductible,annual_out_of_pocket_max
P008441,Marco Antonio,Mesa,Arellano,1954-10-11,M,MOYK940218MGRTCR09,Privada Sonora 099 Interior 913,Nueva Turkmenistán,SLP,21876,lermapablo@example.net,Premium,PRM,POL22945789,GRP00041,2023-12-09,True,1500,30000
P008442,Nancy,Tamayo,Sauceda,1958-01-02,F,DEWH580728MTSHKP09,Cerrada Panamá 441 Interior 577,San Martín los bajos,SIN,38511-0003,correasamuel@example.com,Essential,ESS,POL87825559,GRP00162,2021-08-27,True,5000,50000
P008443,Fabiola,Carreón,Benavídez,1947-09-16,F,KOKU300312MCSPZR05,Viaducto Sur Hidalgo 416 Interior 934,San Alfonso los altos,MOR,76082-1882,evamaldonado@example.com,Essential,ESS,POL49559687,GRP00332,2024-05-20,True,5000,50000
P008444,Agustín,Nieto,Romo,1991-02-28,M,MUGL940124HVZLFF05,"Privada Sur Palomo 695 Edif. 613 , Depto. 488",Veracruz,VER,79411-2360,rosarioibarra@example.net,Premium,PRM,POL93184459,,2023-04-14,True,1500,30000
P008445,Gabriela,Arredondo,Muñiz,1945-08-17,M,EEVT221128MCLHWWA7,Continuación Campeche 166 Interior 901,San Mario los altos,MICH,88805-7789,mateoarturo@example.org,Essential,ESS,POL76575406,,2024-11-21,True,5000,50000
P008446,Aida,Aguilera,Marín,2005-11-23,F,POLC180409MNLSJQA3,"Calzada Hidalgo 924 Edif. 932 , Depto. 825",Vieja Austria,QROO,77240,matosvioleta@example.org,Premium,PRM,POL07699047,GRP00161,2022-11-04,True,1500,30000
P008447,Zacarías,Berríos,Canales,1991-03-03,F,QAPE351121HCHZTL04,"Prolongación Norte Valverde 928 Edif. 630 , Depto. 202",Tlalpan,CDMX,10778,ivantejada@example.net,Premium,PRM,POL00269225,GRP00108,2021-12-30,True,1500,30000
P008448,Leonardo,Cadena,Toro,1945-01-10,M,QATJ220205MMCZLEA0,Circunvalación Sur Griego 937 911,Vieja Burundi,BCS,86433-8605,emilio83@example.net,Premium,PRM,POL10881002,GRP00345,2025-05-21,True,1500,30000
P008449,Dalia,Lovato,Luevano,1983-10-23,F,FOGO280516HCCGKK01,Boulevard Coahuila de Zaragoza 010 Interior 853,San Gregorio de la Montaña,QROO,81080-5201,de-leonrafael@example.net,Essential,ESS,POL27023227,GRP00272,2021-10-15,True,5000,50000
P008450,Dolores,Romo,Tejada,1997-05-25,F,PAFT050908MCHNBSA8,"Pasaje Muñiz 629 Edif. 431 , Depto. 186",Vieja Georgia,HGO,24519-1566,mparra@example.net,Essential,ESS,POL83217498,GRP00042,2023-04-16,True,5000,50000
P008451,Amalia,Longoria,Bonilla,1969-01-06,M,PEST540707HASFRA01,Peatonal Sur Alba 511 980,Xochimilco,CDMX,88773-1504,barbarapulido@example.org,Essential,ESS,POL13482116,,2023-03-16,True,5000,50000
P008452,Arcelia,Guerrero,Montero,1971-08-26,F,VOMV081006HJCGJFA5,"Andador Bermúdez 046 Edif. 126 , Depto. 024",Mexicali,BC,49206-1281,espinocristal@example.com,Premium,PRM,POL10780713,GRP00131,2022-04-28,True,1500,30000
P008453,Dolores,Pedraza,Gonzales,1995-01-24,M,YUBS170929MSPCGL05,"Pasaje Sur Munguía 987 Edif. 033 , Depto. 727",Ensenada,BC,07569,rmeraz@example.org,Essential,ESS,POL11592335,GRP00059,2021-01-10,True,5000,50000
P008454,Omar,Miramontes,de León,1970-11-12,F,KEOJ130426HCCKBDA1,Corredor Baja California Sur 970 680,Irapuato,GTO,21079-4190,josefinavaca@example.org,Standard,STD,POL27333197,GRP00046,2022-09-28,True,3000,40000
P008455,César,Mota,Leal,1944-09-18,M,ZEOU241116HSPYPPA0,"Corredor Llamas 257 Edif. 586 , Depto. 451",San Julia de la Montaña,CHIS,03414,ggaray@example.net,Standard,STD,POL33227244,GRP00300,2022-01-26,True,3000,40000
P008456,Eugenio,Blanco,Medrano,1989-06-24,F,JAHM190829HNLCWT01,Pasaje Juárez 792 383,Vieja Nauru,TAB,72546,omaya@example.org,Premium,PRM,POL85861157,,2021-01-11,True,1500,30000
P008457,Oswaldo,Almonte,Ibarra,1979-03-23,M,WIHD780919HBSVGZ02,Circuito Sur Miramontes 699 325,Guanajuato,GTO,29732,saizdebora@example.com,Essential,ESS,POL57190654,,2023-04-10,False,5000,50000
P008458,Antonio,Batista,Casanova,1957-10-22,M,FUQP490124HNTMNC06,Cerrada Zacatecas 779 123,San Clemente de la Montaña,NAY,11629-3098,ignacioalfaro@example.com,Standard,STD,POL04939280,GRP00174,2020-09-26,True,3000,40000
P008459,Noemí,Villarreal,Otero,1958-01-22,F,NAMX260717MDFZHJ06,"Corredor Costa Rica 825 Edif. 972 , Depto. 062",Nueva Malta,MICH,96750,natividad45@example.net,Elite,ELT,POL08323924,GRP00485,2023-06-01,True,0,20000
P008460,Espartaco,Zambrano,Villalobos,1952-10-16,F,LUFV410115MGRSDK07,"Avenida Sur Gil 713 Edif. 816 , Depto. 464",Ecatepec,MEX,00800-3976,ariadnaalejandro@example.org,Standard,STD,POL66328789,GRP00170,2024-02-20,True,3000,40000
P008461,Lucas,Espino,Heredia,2005-01-14,F,DAQL150603HGRFSPA2,"Diagonal Zimbabwe 331 Edif. 883 , Depto. 188",Vieja Letonia,DGO,26381,tveliz@example.net,Premium,PRM,POL87995028,,2023-05-02,True,1500,30000
P008462,Cristina,Ruiz,Ojeda,1947-10-10,F,UUJA110415MNLPFEA0,Periférico Hidalgo 724 618,Toluca,MEX,00611-1427,beniteznoemi@example.org,Essential,ESS,POL76141765,GRP00400,2024-02-22,True,5000,50000
P008463,Yuridia,Rolón,Manzanares,1957-07-20,M,FAHJ090404HOCBFCA2,Continuación Sur Sanabria 598 Interior 385,San Teodoro de la Montaña,CHIS,00210,sessaolivo@example.com,Standard,STD,POL34014935,GRP00133,2021-05-29,True,3000,40000
P008464,Marisol,Camacho,Mata,2002-11-23,M,IIWM180802MNEFBKA8,"Continuación Baja California Sur 735 Edif. 317 , Depto. 213",San Gabriela los altos,OAX,82471,ricardodelgado@example.net,Standard,STD,POL24905058,GRP00081,2022-06-18,True,3000,40000
P008465,Sara,Alemán,Madera,1984-06-11,M,SEQG140429HNENZHA6,Retorno Jalisco 168 Interior 679,Mexicali,BC,96077,yballesteros@example.com,Standard,STD,POL21791588,GRP00322,2021-10-10,True,3000,40000
P008466,Julio César,Aranda,Garay,1957-04-30,F,PEPS470408HNEFBS03,Peatonal Garica 818 317,San Aurora de la Montaña,AGS,58733-9683,rbriseno@example.org,Essential,ESS,POL97914870,GRP00449,2021-03-18,True,5000,50000
P008467,María Cristina,Anguiano,Guzmán,2006-07-08,M,XOQT161017HASCFV08,"Avenida Sur Mora 781 Edif. 161 , Depto. 764",Nueva Mauritania,TLAX,81505,ccrespo@example.org,Premium,PRM,POL10596824,GRP00198,2024-05-04,True,1500,30000
P008468,Federico,Enríquez,Nieto,1974-07-09,M,YOYQ110404MCLKLTA3,Peatonal Sur Palacios 654 686,San Horacio los bajos,COL,03748,vlopez@example.net,Elite,ELT,POL21593750,GRP00298,2025-05-01,True,0,20000
P008469,María Elena,Carrero,Verduzco,1980-05-14,F,IOZV071111MJCXYIA7,"Eje vial Querétaro 789 Edif. 959 , Depto. 091",Nueva Montenegro,ZAC,07865-7599,camilo36@example.com,Essential,ESS,POL18046660,GRP00323,2022-12-14,True,5000,50000
P008470,Germán,Rolón,de la Torre,1950-09-22,M,AUBL380215MQRMQH07,"Andador Manzanares 341 Edif. 223 , Depto. 711",Progreso,YUC,17759,cleon@example.net,Essential,ESS,POL30694582,GRP00453,2023-07-06,True,5000,50000
P008471,Abel,Bahena,Torres,1975-03-09,F,NILL210706MMCRZYA6,Privada Armas 294 Interior 045,San Adalberto de la Montaña,COL,55486,rlomeli@example.net,Premium,PRM,POL64792574,,2024-06-07,True,1500,30000
P008472,Uriel,Jiménez,Vargas,1960-05-07,F,OACQ801124HGRKLV06,"Calle Sur Partida 362 Edif. 229 , Depto. 628",Vieja Uganda,CAMP,72861-4339,genaro28@example.net,Premium,PRM,POL06734927,GRP00064,2021-02-19,True,1500,30000
P008473,José Luis,Trujillo,Quiñones,1967-12-24,M,GUPC751230MGRSQZ05,"Periférico Quintana Roo 547 Edif. 438 , Depto. 115",San Cynthia los bajos,TAB,06757,margaritacaballero@example.com,Standard,STD,POL04007598,GRP00035,2023-04-22,True,3000,40000
P008474,Cecilia,Tamayo,Mayorga,1987-01-23,M,VEZH081003HQOQFCA6,"Circunvalación Norte Rolón 630 Edif. 450 , Depto. 728",Vieja Kenya,SON,44455,sepulvedamaria-luisa@example.com,Standard,STD,POL71005052,GRP00144,2023-11-24,True,3000,40000
P008475,Elias,Sisneros,Villanueva,1961-08-30,M,YOBV980111HNTLRI01,Cerrada Camboya 460 Interior 056,Ecatepec,MEX,90236,rhurtado@example.org,Essential,ESS,POL99668081,GRP00205,2021-06-01,True,5000,50000
P008476,Óliver,Barrios,Arteaga,2003-09-16,M,QALM180716MMNXHD04,Privada Sur Vigil 384 426,Vieja Bulgaria,CHIS,21853,davidcastillo@example.net,Premium,PRM,POL13801359,GRP00486,2023-04-13,True,1500,30000
P008477,Amanda,Carmona,Calderón,1946-07-27,M,YUWB001001MZSSLMA2,Peatonal Montenegro 005 399,San Anel los bajos,GRO,36044-7951,jnavarro@example.net,Essential,ESS,POL91272511,GRP00316,2020-08-17,True,5000,50000
P008478,Isabela,Osorio,Rangel,1979-04-08,F,UIND780130HMCVZS07,Privada Norte Muñiz 259 582,San Rolando los altos,CAMP,09330,ramirezkarina@example.net,Essential,ESS,POL42716190,,2023-06-25,True,5000,50000
P008479,Elena,Riojas,Bustamante,1960-01-15,F,PIYS060529HTLLPKA6,"Corredor Elizondo 131 Edif. 892 , Depto. 819",San Nancy los bajos,OAX,29252-5085,wilfrido20@example.org,Premium,PRM,POL85867057,GRP00075,2021-04-09,True,1500,30000
P008480,Enrique,Sotelo,Sosa,1977-09-02,F,MUNZ650102HQRVQN01,Prolongación Ceja 267 052,Vieja Uzbekistán,COL,02815,mybarra@example.org,Premium,PRM,POL98642477,GRP00167,2024-03-11,True,1500,30000
P008481,Luisa,Muñiz,Ferrer,2000-06-01,F,ZOXD741226HMCGBL01,Avenida Norte Almaraz 888 490,Nueva Estados Unidos de América,HGO,81864,victorrobledo@example.org,Premium,PRM,POL41153654,GRP00298,2022-10-07,True,1500,30000
P008482,Isabela,Ozuna,Fernández,1967-07-10,F,QOSI500824HOCVCA00,Circunvalación Norte Pabón 404 Interior 489,San David los bajos,CAMP,13204,manuel34@example.com,Standard,STD,POL00091608,GRP00017,2025-05-29,True,3000,40000
P008483,Nayeli,Jaramillo,Mascareñas,1982-04-09,F,NIMC220627HMCHXQ01,Callejón España 539 462,Tijuana,BC,56928,arriagaemiliano@example.com,Premium,PRM,POL53809784,GRP00283,2025-01-18,True,1500,30000
P008484,Luisa,Calderón,Molina,1975-02-27,F,OUBA960628MCSDTO01,Periférico Bravo 188 260,Zapopan,JAL,69963-3353,amadorvalverde@example.org,Premium,PRM,POL90196017,GRP00063,2025-02-11,True,1500,30000
P008485,Reina,Benavides,Corrales,1952-11-04,M,IEVS881017HJCWBN01,"Andador Barragán 700 Edif. 333 , Depto. 692",Tijuana,BC,40088-3700,brunopolanco@example.org,Premium,PRM,POL85814365,,2024-09-18,True,1500,30000
P008486,Jerónimo,Tello,Posada,1960-04-23,M,COZM181209HDFFCH09,"Privada Baja California Sur 449 Edif. 707 , Depto. 198",San Salvador los altos,SLP,51737,calderavioleta@example.net,Premium,PRM,POL82218795,GRP00474,2024-12-05,True,1500,30000
P008487,Claudio,Mojica,Salinas,1953-07-18,F,TUGK710422MBSFSN07,Calle Corona 249 Interior 476,San José Luis los altos,AGS,84447-6108,indira92@example.org,Essential,ESS,POL03839672,,2024-05-27,False,5000,50000
P008488,Jos,Piña,Curiel,1975-01-07,F,CEQM240616HSLBFP06,"Andador Pakistán 771 Edif. 608 , Depto. 273",Guadalajara,JAL,07744-6784,nmenendez@example.org,Premium,PRM,POL64774901,GRP00488,2023-12-20,True,1500,30000
P008489,Marco Antonio,Gamez,Ávalos,1954-12-01,F,EURC150326MPLDCKA0,"Circunvalación Aparicio 664 Edif. 194 , Depto. 342",San Reynaldo de la Montaña,OAX,14239,renteriamateo@example.com,Essential,ESS,POL16311599,GRP00372,2022-03-15,True,5000,50000
P008490,Eloy,Olmos,Villalpando,1955-10-17,M,RORB780310HPLVVI07,Calzada Sur Baeza 572 132,Tlalpan,CDMX,71448-8784,sessa81@example.net,Essential,ESS,POL32205982,GRP00297,2023-03-08,False,5000,50000
P008491,Ricardo,Miramontes,Crespo,1957-05-16,M,EIAH300423MQOMNB04,"Calle Morelos 053 Edif. 508 , Depto. 916",Tijuana,BC,42482,rmontanez@example.org,Essential,ESS,POL80708812,GRP00303,2022-04-17,True,5000,50000
P008492,Samuel,Toledo,Concepción,2003-05-11,F,VIKU340324HMSYCU00,"Viaducto Jaimes 986 Edif. 786 , Depto. 508",San Adela los altos,BCS,28768-9044,espartacomena@example.org,Standard,STD,POL81744900,GRP00171,2021-05-07,True,3000,40000
P008493,Santiago,Carvajal,Avilés,1960-01-13,F,POMI000917MMCTTEA9,Viaducto Sur Romero 048 Interior 149,San José Emilio de la Montaña,ZAC,14955,ruben61@example.org,Premium,PRM,POL97191390,GRP00419,2022-08-22,True,1500,30000
P008494,Wilfrido,Ramos,Osorio,1991-05-23,F,OOHB230711MMNDNG02,Andador República de Macedonia del Norte 419 047,Santa Catarina,NL,55707-2993,mchavarria@example.net,Premium,PRM,POL15232533,,2022-01-11,True,1500,30000
P008495,Socorro,Sánchez,Gollum,1983-01-17,M,DOVG081028HSRZMEA4,Corredor India 246 Interior 178,Nueva República de Moldova,MOR,28968-9408,zmuro@example.net,Essential,ESS,POL63378631,,2024-11-01,True,5000,50000
P008496,Alejandro,Contreras,Villegas,1946-07-26,M,YOGG230121MZSKFR06,Andador Muro 964 490,Tehuacán,PUE,41689-4926,silvano46@example.org,Premium,PRM,POL65324920,GRP00336,2022-09-11,True,1500,30000
P008497,Adriana,Armenta,Ozuna,1965-06-26,M,RAUH190325MBCJWG06,"Avenida Ferrer 658 Edif. 911 , Depto. 277",Nueva Uruguay,HGO,92264,leonelcollazo@example.net,Standard,STD,POL25778868,,2021-02-22,True,3000,40000
P008498,Wilfrido,Martínez,Solorzano,1970-05-06,M,OUAX160513MPLTSP01,"Callejón Sur Vigil 326 Edif. 122 , Depto. 609",Nueva Singapur,TAMPS,94430-3434,rocioguevara@example.com,Essential,ESS,POL53452600,GRP00034,2021-12-15,True,5000,50000
P008499,Guillermina,Gómez,González,1988-08-05,F,AUBC300306HCCYXL02,"Retorno Comoras 896 Edif. 290 , Depto. 749",Nueva China,OAX,49082-5539,jmolina@example.org,Essential,ESS,POL74319667,GRP00004,2022-06-27,True,5000,50000
P008500,Francisco,Girón,Jasso,2006-12-19,F,VEEW220110HYNQZV08,Peatonal Coahuila de Zaragoza 856 319,Vieja Serbia,SLP,35503,wlovato@example.net,Essential,ESS,POL44885471,GRP00056,2025-01-27,True,5000,50000
P008501,Zacarías,Soria,Quintanilla,1962-03-13,M,ZAIO570122HMSPTC09,Calle Durango 411 Interior 587,Tlaquepaque,JAL,04313,teresa86@example.com,Standard,STD,POL48048946,GRP00383,2021-10-21,True,3000,40000
P008502,Pedro,Gil,Loera,1974-08-16,F,XEBB480815HCSPLN09,Pasaje Zacatecas 432 Interior 128,Nueva Malasia,SON,82854-3482,emilia02@example.org,Standard,STD,POL49855365,GRP00004,2020-09-07,True,3000,40000
P008503,Bianca,Hinojosa,Lugo,1974-06-08,F,FIKG501226MCHDQY06,Retorno Montaño 646 597,San Cristian los altos,BCS,83382-0785,ruben87@example.org,Standard,STD,POL11337420,,2024-05-14,True,3000,40000
P008504,Maximiliano,Alejandro,Olivárez,1967-09-27,M,LOFJ370302MZSMFT06,Cerrada México 534 Interior 187,Apodaca,NL,03173,noemi22@example.org,Premium,PRM,POL83879136,GRP00159,2024-11-09,True,1500,30000
P008505,Alonso,Cordero,Velasco,1941-03-20,M,TIEM741204MCSCYT06,Diagonal Flores 468 002,San Elvira los bajos,NAY,39587,lilia76@example.com,Essential,ESS,POL71709384,GRP00250,2025-03-26,True,5000,50000
P008506,Julio,Fierro,Muñiz,1948-04-06,M,VUGO480714HYNPYW05,Calle Norte Parra 076 649,Ecatepec,MEX,33785-7548,maria-del-carmen91@example.net,Essential,ESS,POL77504951,,2025-07-07,True,5000,50000
P008507,Miriam,Lemus,Miramontes,1987-10-18,M,JOYZ590302HNLMHW05,Circunvalación Lara 849 243,San Rosalia los bajos,DGO,19185-5995,abel79@example.org,Premium,PRM,POL19425414,GRP00034,2023-04-06,False,1500,30000
P008508,Felix,Villalpando,Bahena,1987-10-21,F,FEEH090219MCSZSXA1,Diagonal Sur Alcala 311 Interior 583,San Bernabé los altos,SON,76568,sofia64@example.com,Premium,PRM,POL77959569,,2021-06-18,True,1500,30000
P008509,Marisol,Quiñones,Padilla,1958-05-24,F,CUIJ931115MTSMMK03,"Cerrada Escobar 550 Edif. 648 , Depto. 623",San Israel de la Montaña,SIN,70949-5206,daguayo@example.net,Premium,PRM,POL85384331,,2023-03-14,False,1500,30000
P008510,Salma,Santana,Quezada,1983-07-12,M,RIBS440223HGRBQK03,"Pasaje Paraguay 450 Edif. 380 , Depto. 099",Veracruz,VER,19921-9948,zedilloandres@example.com,Standard,STD,POL18218996,GRP00070,2023-08-22,True,3000,40000
P008511,Octavio,Corona,Brito,1981-12-30,F,ZOCI900219HGTXDP08,"Cerrada Sur Garza 746 Edif. 134 , Depto. 725",Ensenada,BC,93482-8162,sgarica@example.org,Essential,ESS,POL39538165,GRP00486,2021-01-31,True,5000,50000
P008512,Jaime,Arias,Alcala,1939-11-20,M,NOWU550401MTLHTB00,"Calle Ocasio 096 Edif. 523 , Depto. 276",Vieja República de Moldova,BCS,80575,aureliotrejo@example.net,Premium,PRM,POL83723396,GRP00124,2024-11-01,True,1500,30000
P008513,María Cristina,Fajardo,Cotto,1955-12-31,M,MABE241223HCSLNU03,Pasaje Veracruz de Ignacio de la Llave 259 829,León,GTO,48539,gmenendez@example.org,Standard,STD,POL82877923,GRP00336,2025-03-16,True,3000,40000
P008514,Camilo,Esparza,Nevárez,1993-02-17,F,TUFE890615HCHLDL01,"Ampliación Querétaro 478 Edif. 667 , Depto. 007",Vieja Iraq,AGS,52073,preciadogonzalo@example.org,Standard,STD,POL73524795,GRP00364,2024-02-23,True,3000,40000
P008515,Micaela,Serrato,Mascareñas,1974-06-16,M,DOIP061227HQRXBQA0,"Eje vial Lugo 082 Edif. 923 , Depto. 197",Nueva España,OAX,46868-2522,lebronrosario@example.org,Premium,PRM,POL99095320,GRP00182,2021-04-03,True,1500,30000
P008516,Marco Antonio,Montoya,Peres,2007-06-16,M,JOLR280318MVZNDJ00,"Prolongación Sur Sotelo 180 Edif. 611 , Depto. 889",Nueva Turquía,TAB,84965-1757,alvaro07@example.net,Premium,PRM,POL44258908,GRP00177,2020-08-27,False,1500,30000
P008517,Guadalupe,Tamez,Ramírez,1975-10-23,M,VUSV201003HYNNRD01,Periférico Federación de Rusia 021 732,Ciudad de México,CDMX,29175,samuel45@example.org,Essential,ESS,POL21492057,,2024-03-26,True,5000,50000
P008518,Karina,Maya,Mata,1987-10-31,M,FUBX091223MBCCHQ05,Continuación Zacatecas 672 Interior 651,San Jaqueline los bajos,TAB,24234-9768,echeverriaalicia@example.org,Standard,STD,POL90121236,GRP00037,2021-08-09,True,3000,40000
P008519,Salvador,Ramos,Reyna,1942-01-06,F,DOBD260314HMNKGW04,Callejón Serbia 355 168,Querétaro,QRO,33859,romeroguillermina@example.net,Premium,PRM,POL75576668,GRP00261,2022-05-20,True,1500,30000
P008520,Roberto,Guerrero,Cabrera,1964-11-27,F,MICN321114HOCGJB02,"Eje vial Almaraz 628 Edif. 744 , Depto. 049",Nueva España,TLAX,04422-5332,ncalvillo@example.com,Premium,PRM,POL53465314,GRP00449,2024-12-01,True,1500,30000
P008521,Armando,Roybal,Aragón,1943-01-03,F,LIWI150530HYNKQCA1,"Calle Sur Garrido 633 Edif. 995 , Depto. 101",Nueva Micronesia,TLAX,45004,judithde-la-cruz@example.com,Standard,STD,POL45256322,,2022-03-12,True,3000,40000
P008522,Irene,Durán,Ulibarri,1942-10-09,M,SUGG481226MCCLYH09,Ampliación Chiapas 741 407,San Esparta los bajos,TAB,69952-2324,gloria27@example.net,Premium,PRM,POL21801663,GRP00207,2023-02-02,True,1500,30000
P008523,Ricardo,de Anda,Jaramillo,1991-05-19,F,PENX820528MCCPRC01,"Circunvalación Guerrero 312 Edif. 658 , Depto. 401",San Juan Carlos los altos,TLAX,70737,rafael65@example.org,Standard,STD,POL10926656,GRP00383,2022-12-14,True,3000,40000
P008524,Hugo,Arias,Urrutia,1940-05-11,M,CUYU290513MGTXXF06,"Diagonal Tamaulipas 245 Edif. 292 , Depto. 203",San Florencia los altos,DGO,46083,oliverberrios@example.com,Essential,ESS,POL87692387,GRP00381,2020-12-23,True,5000,50000
P008525,Inés,Jasso,Matos,1997-03-06,F,NETO840919HCLCKH02,Calle Villalpando 442 259,San Alta  Gracia los bajos,OAX,50785-1604,ecaldera@example.org,Premium,PRM,POL84631518,GRP00267,2024-09-28,True,1500,30000
P008526,Camilo,Almonte,Villaseñor,1945-10-20,F,DUOC280420HDGZMY07,Diagonal Tamaulipas 920 Interior 822,León,GTO,83497-0784,jquinones@example.org,Standard,STD,POL71638936,,2023-05-17,False,3000,40000
P008527,Wendolin,Esquivel,Solorio,1963-08-04,M,TECN510205MMSRHO08,Eje vial Mónaco 435 Interior 929,Querétaro,QRO,81436-7763,georginanevarez@example.net,Standard,STD,POL63322821,GRP00245,2021-02-27,True,3000,40000
P008528,Graciela,Mayorga,Aguilar,1939-10-07,M,SAWQ651124HNLXZB07,Boulevard Rwanda 412 011,San Asunción los bajos,TLAX,98036-4028,lrojo@example.com,Standard,STD,POL49362625,,2024-02-21,True,3000,40000
P008529,Angélica,Yáñez,Salgado,1991-12-01,F,HEAC210808MSPSHJ00,Circunvalación Uzbekistán 258 Interior 241,San Abril de la Montaña,SIN,23026,espartacomelendez@example.com,Premium,PRM,POL58600907,GRP00404,2022-01-08,True,1500,30000
P008530,Diana,Alcaraz,Chávez,1971-02-15,F,QULB240727HTSHZN08,Circunvalación Orta 282 Interior 462,Vieja Paraguay,TAB,21314-1454,benito12@example.org,Premium,PRM,POL30119543,GRP00339,2020-12-30,True,1500,30000
P008531,Gabino,Carrión,Urbina,1952-08-13,M,WAHQ111012HGRHNU06,Callejón Guerrero 709 Interior 200,Nueva Guyana,NAY,71442-1110,amalianava@example.com,Premium,PRM,POL53416917,GRP00161,2025-03-22,True,1500,30000
P008532,Ángela,Bétancourt,Madrigal,1995-12-12,F,FECK110807HQOTLZA5,Circuito Zamudio 118 452,San Ana María los bajos,QROO,40356,celiade-anda@example.org,Premium,PRM,POL08815822,,2024-08-17,False,1500,30000
P008533,María Luisa,Casas,Meléndez,1984-09-24,F,DUCR880530HCMNLA05,Andador Países Bajos 843 Interior 665,San Juan del Río,QRO,03803,santacruzjaime@example.com,Essential,ESS,POL33159002,GRP00280,2025-03-12,True,5000,50000
P008534,Clara,Alcántar,Campos,1940-04-10,M,ZIKJ171009MBSFNK09,Andador Sur Borrego 218 461,Xalapa,VER,90871,xborrego@example.net,Premium,PRM,POL83325562,,2021-04-24,True,1500,30000
P008535,Elsa,Herrera,Orellana,1962-11-16,F,IEHG390323MTCNPS03,Viaducto Contreras 986 Interior 061,Irapuato,GTO,29390,mde-la-torre@example.org,Premium,PRM,POL53886817,GRP00429,2025-06-13,True,1500,30000
P008536,Natividad,Malave,Rodrígez,1943-02-21,F,DEXV770722HSLBMT02,"Andador Guerrero 914 Edif. 750 , Depto. 663",San Sandra los altos,NAY,12476-8996,vquesada@example.com,Standard,STD,POL83526965,GRP00383,2021-04-15,True,3000,40000
P008537,María Teresa,Lugo,Carrera,2007-07-01,F,MAWU040225HQRHTEA2,Avenida Sur Abreu 457 Interior 583,Naucalpan,MEX,37071,ctamayo@example.net,Essential,ESS,POL80704207,GRP00030,2020-12-28,True,5000,50000
P008538,Camila,Vega,Ordóñez,1994-02-18,M,WOIA370103MTCPPR06,Circunvalación Hidalgo 887 Interior 036,Nueva Côte d'Ivoire,TLAX,49162-5996,cmedina@example.net,Essential,ESS,POL57783217,GRP00002,2023-09-08,True,5000,50000
P008539,Benito,Nava,Ponce,1951-04-22,F,FABA181121HGRJMC09,Ampliación Tijerina 140 414,Naucalpan,MEX,76380,qpaez@example.org,Premium,PRM,POL24177919,,2025-05-06,True,1500,30000
P008540,Gustavo,Ramón,Alonso,1953-03-26,F,LOLL941020HNLGBZ01,Avenida Sonora 311 Interior 302,San Rosalia de la Montaña,DGO,13306,oborrego@example.org,Essential,ESS,POL55088037,GRP00435,2024-05-09,True,5000,50000
